string_id,gid_1,gid_0,name_0,name_1,area_km2,bws_raw,bws_score,bws_cat,bws_label
751940-USA.44_1-1712,USA.44_1,USA,United States,Texas,15587.3047646,0.7942572752254318,3.989606399774879,3.0,High (40-80%)
751940-USA.44_1-None,USA.44_1,USA,United States,Texas,2.92406314254,0.7942572752254318,3.989606399774879,3.0,High (40-80%)
751950-USA.44_1-1712,USA.44_1,USA,United States,Texas,6730.23858306,0.083987742456624,0.7482506950586505,0.0,Low (<10%)
751950-USA.44_1-1752,USA.44_1,USA,United States,Texas,113.406201005,0.083987742456624,0.7482506950586505,0.0,Low (<10%)
751950-USA.44_1-1758,USA.44_1,USA,United States,Texas,55.8654168446,0.083987742456624,0.7482506950586505,0.0,Low (<10%)
751950-USA.44_1-None,USA.44_1,USA,United States,Texas,124.032260726,0.083987742456624,0.7482506950586505,0.0,Low (<10%)
751961-USA.44_1-1712,USA.44_1,USA,United States,Texas,3301.80595994,0.0513490915830163,0.0384106591581531,0.0,Low (<10%)
751961-USA.44_1-1724,USA.44_1,USA,United States,Texas,195.006433534,0.0513490915830163,0.0384106591581531,0.0,Low (<10%)
751961-USA.44_1-None,USA.44_1,USA,United States,Texas,0.09615533652,0.0513490915830163,0.0384106591581531,0.0,Low (<10%)
751962-USA.44_1-1612,USA.44_1,USA,United States,Texas,849.28035881,0.9969827338826016,4.317568519711092,4.0,Extremely High (>80%)
751962-USA.44_1-1677,USA.44_1,USA,United States,Texas,5625.11346253,0.9969827338826016,4.317568519711092,4.0,Extremely High (>80%)
751962-USA.44_1-1712,USA.44_1,USA,United States,Texas,2153.54056791,0.9969827338826016,4.317568519711092,4.0,Extremely High (>80%)
751962-USA.44_1-1724,USA.44_1,USA,United States,Texas,9325.0538497,0.9969827338826016,4.317568519711092,4.0,Extremely High (>80%)
751963-USA.44_1-1712,USA.44_1,USA,United States,Texas,2377.42460308,0.0191596875381925,0.0,0.0,Low (<10%)
751963-USA.44_1-1724,USA.44_1,USA,United States,Texas,1552.56737504,0.0191596875381925,0.0,0.0,Low (<10%)
751964-USA.44_1-1712,USA.44_1,USA,United States,Texas,490.921795535,1.0,5.0,-1.0,Arid and Low Water Use
751964-USA.44_1-1724,USA.44_1,USA,United States,Texas,902.305122158,1.0,5.0,-1.0,Arid and Low Water Use
751965-USA.44_1-1712,USA.44_1,USA,United States,Texas,0.15723576657,0.1442657851189792,1.5287291827663814,1.0,Low - Medium (10-20%)
751965-USA.44_1-1724,USA.44_1,USA,United States,Texas,6321.42352401,0.1442657851189792,1.5287291827663814,1.0,Low - Medium (10-20%)
751966-USA.44_1-1677,USA.44_1,USA,United States,Texas,2812.21118808,1.0,5.0,-1.0,Arid and Low Water Use
751966-USA.44_1-1724,USA.44_1,USA,United States,Texas,1990.85302578,1.0,5.0,-1.0,Arid and Low Water Use
751967-USA.44_1-1677,USA.44_1,USA,United States,Texas,546.286073058,0.1613040090166133,1.6897822953845147,1.0,Low - Medium (10-20%)
751967-USA.44_1-1724,USA.44_1,USA,United States,Texas,707.516371503,0.1613040090166133,1.6897822953845147,1.0,Low - Medium (10-20%)
751968-USA.44_1-1677,USA.44_1,USA,United States,Texas,2164.45783862,0.0675207143195215,0.4334020718914463,0.0,Low (<10%)
751969-USA.44_1-1677,USA.44_1,USA,United States,Texas,2349.72401012,0.0216161523718112,0.0,0.0,Low (<10%)
751970-USA.44_1-1712,USA.44_1,USA,United States,Texas,13512.9475847,0.608137566402402,3.604397711690854,3.0,High (40-80%)
751970-USA.44_1-1724,USA.44_1,USA,United States,Texas,6.09377029612,0.608137566402402,3.604397711690854,3.0,High (40-80%)
751970-USA.44_1-1758,USA.44_1,USA,United States,Texas,98.5153604269,0.608137566402402,3.604397711690854,3.0,High (40-80%)
751970-USA.44_1-1765,USA.44_1,USA,United States,Texas,109.863252108,0.608137566402402,3.604397711690854,3.0,High (40-80%)
751970-USA.44_1-None,USA.44_1,USA,United States,Texas,449.993809931,0.608137566402402,3.604397711690854,3.0,High (40-80%)
751980-USA.44_1-1712,USA.44_1,USA,United States,Texas,3706.81822778,1.0,5.0,-1.0,Arid and Low Water Use
751980-USA.44_1-1724,USA.44_1,USA,United States,Texas,1766.67015446,1.0,5.0,-1.0,Arid and Low Water Use
751980-USA.44_1-None,USA.44_1,USA,United States,Texas,0.83043266724,1.0,5.0,-1.0,Arid and Low Water Use
751990-USA.44_1-1712,USA.44_1,USA,United States,Texas,5037.01032578,4.579879210827483,5.0,4.0,Extremely High (>80%)
751990-USA.44_1-1724,USA.44_1,USA,United States,Texas,1724.79526723,4.579879210827483,5.0,4.0,Extremely High (>80%)
751990-USA.44_1-1765,USA.44_1,USA,United States,Texas,28.0069822693,4.579879210827483,5.0,4.0,Extremely High (>80%)
751990-USA.44_1-None,USA.44_1,USA,United States,Texas,269.717470776,4.579879210827483,5.0,4.0,Extremely High (>80%)
752101-USA.44_1-1335,USA.44_1,USA,United States,Texas,8015.44608189,1.0,5.0,-1.0,Arid and Low Water Use
752102-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,3446.17834415,1.0,5.0,-1.0,Arid and Low Water Use
752102-USA.44_1-1335,USA.44_1,USA,United States,Texas,6448.36412625,1.0,5.0,-1.0,Arid and Low Water Use
752103-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,2693.2330295,1.0,5.0,-1.0,Arid and Low Water Use
752104-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,1938.87949495,9999.0,5.0,4.0,Extremely High (>80%)
752104-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,1501.73589543,9999.0,5.0,4.0,Extremely High (>80%)
752105-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,3714.99879501,1.0,5.0,-1.0,Arid and Low Water Use
752105-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,7349.85884949,1.0,5.0,-1.0,Arid and Low Water Use
752105-USA.44_1-1335,USA.44_1,USA,United States,Texas,5.70085608303,1.0,5.0,-1.0,Arid and Low Water Use
752105-USA.44_1-1623,USA.44_1,USA,United States,Texas,2.29125595328,1.0,5.0,-1.0,Arid and Low Water Use
752106-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,896.722599348,1.0,5.0,-1.0,Arid and Low Water Use
752106-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,2314.72860219,1.0,5.0,-1.0,Arid and Low Water Use
752107-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,1514.95531173,1.0,5.0,-1.0,Arid and Low Water Use
752107-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,3076.47253541,1.0,5.0,-1.0,Arid and Low Water Use
752107-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,684.73143895,1.0,5.0,-1.0,Arid and Low Water Use
752108-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,2551.46107421,1.0,5.0,-1.0,Arid and Low Water Use
752109-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,5841.99991245,9999.0,5.0,4.0,Extremely High (>80%)
752110-USA.44_1-1712,USA.44_1,USA,United States,Texas,436.217324635,0.7360846326734226,3.879871652313116,3.0,High (40-80%)
752110-USA.44_1-1724,USA.44_1,USA,United States,Texas,2912.9516242,0.7360846326734226,3.879871652313116,3.0,High (40-80%)
752130-USA.44_1-1712,USA.44_1,USA,United States,Texas,76.9785391632,0.249520042727204,2.3191557048683062,2.0,Medium - High (20-40%)
752130-USA.44_1-1724,USA.44_1,USA,United States,Texas,3021.15815751,0.249520042727204,2.3191557048683062,2.0,Medium - High (20-40%)
752151-USA.44_1-1677,USA.44_1,USA,United States,Texas,789.845482506,0.9763402285625976,4.28738397619667,4.0,Extremely High (>80%)
752151-USA.44_1-1712,USA.44_1,USA,United States,Texas,79.5406376298,0.9763402285625976,4.28738397619667,4.0,Extremely High (>80%)
752151-USA.44_1-1724,USA.44_1,USA,United States,Texas,5723.37847362,0.9763402285625976,4.28738397619667,4.0,Extremely High (>80%)
752153-USA.44_1-1677,USA.44_1,USA,United States,Texas,923.898436405,0.2064419810351728,2.04573638002789,2.0,Medium - High (20-40%)
752154-USA.44_1-1677,USA.44_1,USA,United States,Texas,1.23346113622,0.6230296569925661,3.6393008389760073,3.0,High (40-80%)
752155-USA.44_1-1677,USA.44_1,USA,United States,Texas,3220.14978493,1.7855548066060092,5.0,4.0,Extremely High (>80%)
752156-USA.44_1-1677,USA.44_1,USA,United States,Texas,11054.253736,0.0459960426563496,0.0,0.0,Low (<10%)
752157-USA.44_1-1677,USA.44_1,USA,United States,Texas,247.862573117,0.0012854045084815,0.0,0.0,Low (<10%)
752158-USA.44_1-1677,USA.44_1,USA,United States,Texas,0.01733094958,1.0,5.0,-1.0,Arid and Low Water Use
752159-USA.44_1-1677,USA.44_1,USA,United States,Texas,204.420936873,0.0014792001927424,0.0,0.0,Low (<10%)
752160-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,4250.84927505,1.0,5.0,-1.0,Arid and Low Water Use
752161-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,0.52878275611,1.0,5.0,-1.0,Arid and Low Water Use
752161-USA.44_1-1308,USA.44_1,USA,United States,Texas,6203.16784655,1.0,5.0,-1.0,Arid and Low Water Use
752161-USA.44_1-1335,USA.44_1,USA,United States,Texas,2411.24249995,1.0,5.0,-1.0,Arid and Low Water Use
752161-USA.44_1-1677,USA.44_1,USA,United States,Texas,19359.2785008,1.0,5.0,-1.0,Arid and Low Water Use
752162-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,2459.4475326,1.0,5.0,-1.0,Arid and Low Water Use
752162-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,1228.99196263,1.0,5.0,-1.0,Arid and Low Water Use
752162-USA.44_1-1308,USA.44_1,USA,United States,Texas,2422.1688483,1.0,5.0,-1.0,Arid and Low Water Use
752162-USA.44_1-1335,USA.44_1,USA,United States,Texas,125.786927114,1.0,5.0,-1.0,Arid and Low Water Use
752163-USA.44_1-1308,USA.44_1,USA,United States,Texas,1078.42590607,1.0,5.0,-1.0,Arid and Low Water Use
752163-USA.44_1-1335,USA.44_1,USA,United States,Texas,53.4096870464,1.0,5.0,-1.0,Arid and Low Water Use
752163-USA.44_1-1677,USA.44_1,USA,United States,Texas,384.261483439,1.0,5.0,-1.0,Arid and Low Water Use
752164-USA.44_1-1308,USA.44_1,USA,United States,Texas,2066.41858445,1.0,5.0,-1.0,Arid and Low Water Use
752164-USA.44_1-1335,USA.44_1,USA,United States,Texas,6216.04710276,1.0,5.0,-1.0,Arid and Low Water Use
752164-USA.44_1-1677,USA.44_1,USA,United States,Texas,86.320329418,1.0,5.0,-1.0,Arid and Low Water Use
752165-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,1354.82041794,9999.0,5.0,4.0,Extremely High (>80%)
752165-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,22721.5131574,9999.0,5.0,4.0,Extremely High (>80%)
752165-USA.44_1-1308,USA.44_1,USA,United States,Texas,3911.06490491,9999.0,5.0,4.0,Extremely High (>80%)
752165-USA.44_1-1335,USA.44_1,USA,United States,Texas,4626.01577036,9999.0,5.0,4.0,Extremely High (>80%)
752166-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,4415.10902172,9999.0,5.0,4.0,Extremely High (>80%)
752167-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,254.819827797,0.2849487409825922,2.5107024182903714,2.0,Medium - High (20-40%)
752167-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,1326.59181381,0.2849487409825922,2.5107024182903714,2.0,Medium - High (20-40%)
752168-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,6853.18391368,1.0,5.0,-1.0,Arid and Low Water Use
752169-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,1852.86298913,1.0,5.0,-1.0,Arid and Low Water Use
752169-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,20163.2614734,1.0,5.0,-1.0,Arid and Low Water Use
752171-USA.44_1-1677,USA.44_1,USA,United States,Texas,601.849639978,0.3839306476242705,2.9408457292672905,2.0,Medium - High (20-40%)
752172-USA.44_1-1677,USA.44_1,USA,United States,Texas,4392.56523236,1.0,5.0,-1.0,Arid and Low Water Use
752173-USA.44_1-1677,USA.44_1,USA,United States,Texas,4615.2186026,0.5212709699253563,3.3820335171161333,3.0,High (40-80%)
752174-USA.44_1-1335,USA.44_1,USA,United States,Texas,955.376432855,1.0,5.0,-1.0,Arid and Low Water Use
752174-USA.44_1-1677,USA.44_1,USA,United States,Texas,4151.0742607,1.0,5.0,-1.0,Arid and Low Water Use
752175-USA.44_1-1677,USA.44_1,USA,United States,Texas,1898.24094026,0.540067800475334,3.433140535552719,3.0,High (40-80%)
752176-USA.44_1-1677,USA.44_1,USA,United States,Texas,0.26498341711,1.0,5.0,-1.0,Arid and Low Water Use
752177-USA.44_1-1335,USA.44_1,USA,United States,Texas,3387.41850464,1.433605592102041,4.84157626496398,4.0,Extremely High (>80%)
752177-USA.44_1-1623,USA.44_1,USA,United States,Texas,0.79130916333,1.433605592102041,4.84157626496398,4.0,Extremely High (>80%)
752177-USA.44_1-1677,USA.44_1,USA,United States,Texas,2465.04914316,1.433605592102041,4.84157626496398,4.0,Extremely High (>80%)
752178-USA.44_1-1335,USA.44_1,USA,United States,Texas,4014.0783022,1.0,5.0,-1.0,Arid and Low Water Use
752178-USA.44_1-1623,USA.44_1,USA,United States,Texas,0.65170789689,1.0,5.0,-1.0,Arid and Low Water Use
752179-USA.44_1-1335,USA.44_1,USA,United States,Texas,788.967932582,0.6667416812545965,3.7371279197947858,3.0,High (40-80%)
752179-USA.44_1-1623,USA.44_1,USA,United States,Texas,88.6708649547,0.6667416812545965,3.7371279197947858,3.0,High (40-80%)
752190-USA.32_1-1048,USA.32_1,USA,United States,New Mexico,1888.88477105,1.0,5.0,-1.0,Arid and Low Water Use
752190-USA.32_1-1483,USA.32_1,USA,United States,New Mexico,1316.57342357,1.0,5.0,-1.0,Arid and Low Water Use
752190-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,1932.50075457,1.0,5.0,-1.0,Arid and Low Water Use
752191-USA.32_1-1483,USA.32_1,USA,United States,New Mexico,950.589112845,1.2672756927866486,4.663658508355201,4.0,Extremely High (>80%)
752191-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,9584.7815053,1.2672756927866486,4.663658508355201,4.0,Extremely High (>80%)
752191-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,6369.0386817,1.2672756927866486,4.663658508355201,4.0,Extremely High (>80%)
752191-USA.44_1-1335,USA.44_1,USA,United States,Texas,3268.33567954,1.2672756927866486,4.663658508355201,4.0,Extremely High (>80%)
752191-USA.44_1-1623,USA.44_1,USA,United States,Texas,6826.3039513,1.2672756927866486,4.663658508355201,4.0,Extremely High (>80%)
752192-USA.32_1-1048,USA.32_1,USA,United States,New Mexico,1707.83275612,0.0039809642073491,0.0,0.0,Low (<10%)
752192-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,1932.56904539,0.0039809642073491,0.0,0.0,Low (<10%)
752193-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,234.033593738,0.0011906530500479,0.0,0.0,Low (<10%)
752194-USA.32_1-1048,USA.32_1,USA,United States,New Mexico,15389.727754,1.0,5.0,-1.0,Arid and Low Water Use
752194-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,615.437420345,1.0,5.0,-1.0,Arid and Low Water Use
752194-USA.32_1-1386,USA.32_1,USA,United States,New Mexico,273.694126423,1.0,5.0,-1.0,Arid and Low Water Use
752194-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,2648.87483548,1.0,5.0,-1.0,Arid and Low Water Use
752195-USA.32_1-1048,USA.32_1,USA,United States,New Mexico,164.79053208,0.5967076002789633,3.577024152651049,3.0,High (40-80%)
752195-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,5216.66228493,0.5967076002789633,3.577024152651049,3.0,High (40-80%)
752195-USA.32_1-1520,USA.32_1,USA,United States,New Mexico,3643.71199315,0.5967076002789633,3.577024152651049,3.0,High (40-80%)
752195-USA.32_1-1566,USA.32_1,USA,United States,New Mexico,5666.71427196,0.5967076002789633,3.577024152651049,3.0,High (40-80%)
752196-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,3880.61493728,0.1138375525636264,1.186976550266958,1.0,Low - Medium (10-20%)
752196-USA.32_1-1386,USA.32_1,USA,United States,New Mexico,1944.98995278,0.1138375525636264,1.186976550266958,1.0,Low - Medium (10-20%)
752196-USA.32_1-1520,USA.32_1,USA,United States,New Mexico,2214.00044367,0.1138375525636264,1.186976550266958,1.0,Low - Medium (10-20%)
752196-USA.6_1-1335,USA.6_1,USA,United States,Colorado,213.493141217,0.1138375525636264,1.186976550266958,1.0,Low - Medium (10-20%)
752197-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,3411.31523059,0.1734789664926984,1.7947607534306684,1.0,Low - Medium (10-20%)
752197-USA.32_1-1476,USA.32_1,USA,United States,New Mexico,88.3682405522,0.1734789664926984,1.7947607534306684,1.0,Low - Medium (10-20%)
752197-USA.32_1-1520,USA.32_1,USA,United States,New Mexico,3672.28867136,0.1734789664926984,1.7947607534306684,1.0,Low - Medium (10-20%)
752197-USA.6_1-1335,USA.6_1,USA,United States,Colorado,3035.88942553,0.1734789664926984,1.7947607534306684,1.0,Low - Medium (10-20%)
752197-USA.6_1-1476,USA.6_1,USA,United States,Colorado,3084.14785975,0.1734789664926984,1.7947607534306684,1.0,Low - Medium (10-20%)
752197-USA.6_1-1520,USA.6_1,USA,United States,Colorado,62.573537037,0.1734789664926984,1.7947607534306684,1.0,Low - Medium (10-20%)
752198-USA.6_1-1335,USA.6_1,USA,United States,Colorado,2481.71088429,1.7773207887814813,5.0,4.0,Extremely High (>80%)
752198-USA.6_1-1476,USA.6_1,USA,United States,Colorado,5051.07168061,1.7773207887814813,5.0,4.0,Extremely High (>80%)
752199-USA.6_1-1335,USA.6_1,USA,United States,Colorado,3601.82459492,0.3021821946381502,2.5954186556582006,2.0,Medium - High (20-40%)
752199-USA.6_1-1476,USA.6_1,USA,United States,Colorado,2010.58958327,0.3021821946381502,2.5954186556582006,2.0,Medium - High (20-40%)
752312-USA.32_1-1483,USA.32_1,USA,United States,New Mexico,1126.58861564,1.0,5.0,-1.0,Arid and Low Water Use
752312-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,9691.7927895,1.0,5.0,-1.0,Arid and Low Water Use
752320-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,1519.41512976,9999.0,5.0,4.0,Extremely High (>80%)
752360-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,53.0535248451,9999.0,5.0,4.0,Extremely High (>80%)
752370-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,4355.45207598,9999.0,5.0,4.0,Extremely High (>80%)
761000-USA.10_1-None,USA.10_1,USA,United States,Florida,0.03760837708,0.0353832248164232,0.0,0.0,Low (<10%)
771800-USA.3_1-1600,USA.3_1,USA,United States,Arizona,1.75777152414,9999.0,5.0,4.0,Extremely High (>80%)
771800-USA.3_1-1628,USA.3_1,USA,United States,Arizona,4286.45903956,9999.0,5.0,4.0,Extremely High (>80%)
771800-USA.3_1-1638,USA.3_1,USA,United States,Arizona,78.8420282498,9999.0,5.0,4.0,Extremely High (>80%)
771806-USA.3_1-1600,USA.3_1,USA,United States,Arizona,2019.18512468,1.0,5.0,-1.0,Arid and Low Water Use
771806-USA.3_1-1628,USA.3_1,USA,United States,Arizona,2078.18160275,1.0,5.0,-1.0,Arid and Low Water Use
771806-USA.32_1-1628,USA.32_1,USA,United States,New Mexico,104.927867882,1.0,5.0,-1.0,Arid and Low Water Use
771960-USA.3_1-1600,USA.3_1,USA,United States,Arizona,350.710483044,9999.0,5.0,4.0,Extremely High (>80%)
771980-USA.3_1-1600,USA.3_1,USA,United States,Arizona,6599.09877531,1.0,5.0,-1.0,Arid and Low Water Use
771980-USA.3_1-1628,USA.3_1,USA,United States,Arizona,0.11542602255,1.0,5.0,-1.0,Arid and Low Water Use
771990-USA.3_1-1587,USA.3_1,USA,United States,Arizona,510.967023755,9999.0,5.0,4.0,Extremely High (>80%)
771990-USA.3_1-1600,USA.3_1,USA,United States,Arizona,1433.71468581,9999.0,5.0,4.0,Extremely High (>80%)
772000-USA.5_1-1441,USA.5_1,USA,United States,California,1967.62191146,9999.0,5.0,4.0,Extremely High (>80%)
772000-USA.5_1-1547,USA.5_1,USA,United States,California,9392.75823547,9999.0,5.0,4.0,Extremely High (>80%)
772000-USA.5_1-1587,USA.5_1,USA,United States,California,7168.33391138,9999.0,5.0,4.0,Extremely High (>80%)
772100-USA.3_1-1587,USA.3_1,USA,United States,Arizona,1246.53552259,1.059234758870913,4.404950465071778,4.0,Extremely High (>80%)
772100-USA.5_1-1587,USA.5_1,USA,United States,California,449.935191853,1.059234758870913,4.404950465071778,4.0,Extremely High (>80%)
772200-USA.3_1-1628,USA.3_1,USA,United States,Arizona,26.5049238224,1.0,5.0,-1.0,Arid and Low Water Use
772200-USA.32_1-1623,USA.32_1,USA,United States,New Mexico,5108.34550728,1.0,5.0,-1.0,Arid and Low Water Use
772200-USA.32_1-1628,USA.32_1,USA,United States,New Mexico,864.728451421,1.0,5.0,-1.0,Arid and Low Water Use
772211-USA.3_1-1587,USA.3_1,USA,United States,Arizona,4717.92887689,0.183345128268272,1.874561932171307,1.0,Low - Medium (10-20%)
772211-USA.3_1-1600,USA.3_1,USA,United States,Arizona,1561.65320637,0.183345128268272,1.874561932171307,1.0,Low - Medium (10-20%)
772212-USA.3_1-1600,USA.3_1,USA,United States,Arizona,4067.21656572,1.0,5.0,-1.0,Arid and Low Water Use
772213-USA.3_1-1587,USA.3_1,USA,United States,Arizona,1682.7208216,1.7612050265343002,5.0,4.0,Extremely High (>80%)
772213-USA.3_1-1600,USA.3_1,USA,United States,Arizona,9242.74789375,1.7612050265343002,5.0,4.0,Extremely High (>80%)
772213-USA.3_1-1628,USA.3_1,USA,United States,Arizona,25.4051434495,1.7612050265343002,5.0,4.0,Extremely High (>80%)
772214-USA.3_1-1483,USA.3_1,USA,United States,Arizona,42.9231298101,9999.0,5.0,4.0,Extremely High (>80%)
772214-USA.3_1-1587,USA.3_1,USA,United States,Arizona,1190.9116593,9999.0,5.0,4.0,Extremely High (>80%)
772214-USA.3_1-1600,USA.3_1,USA,United States,Arizona,3622.40837852,9999.0,5.0,4.0,Extremely High (>80%)
772215-USA.3_1-1600,USA.3_1,USA,United States,Arizona,216.850547881,9999.0,5.0,4.0,Extremely High (>80%)
772216-USA.3_1-1483,USA.3_1,USA,United States,Arizona,1450.32132053,9999.0,5.0,4.0,Extremely High (>80%)
772216-USA.3_1-1600,USA.3_1,USA,United States,Arizona,2290.04527496,9999.0,5.0,4.0,Extremely High (>80%)
772217-USA.3_1-1483,USA.3_1,USA,United States,Arizona,5.03417042733,1.886732877071223,5.0,4.0,Extremely High (>80%)
772217-USA.3_1-1600,USA.3_1,USA,United States,Arizona,1810.83824729,1.886732877071223,5.0,4.0,Extremely High (>80%)
772217-USA.3_1-1628,USA.3_1,USA,United States,Arizona,596.395608338,1.886732877071223,5.0,4.0,Extremely High (>80%)
772218-USA.3_1-1483,USA.3_1,USA,United States,Arizona,4030.5018578,4.557494344824107,5.0,4.0,Extremely High (>80%)
772218-USA.3_1-1600,USA.3_1,USA,United States,Arizona,1576.36502236,4.557494344824107,5.0,4.0,Extremely High (>80%)
772218-USA.3_1-1628,USA.3_1,USA,United States,Arizona,143.840112939,4.557494344824107,5.0,4.0,Extremely High (>80%)
772219-USA.3_1-1600,USA.3_1,USA,United States,Arizona,32.2963200498,0.0638693146640476,0.3531948751780241,0.0,Low (<10%)
772219-USA.3_1-1628,USA.3_1,USA,United States,Arizona,33.1013104952,0.0638693146640476,0.3531948751780241,0.0,Low (<10%)
772220-USA.3_1-1483,USA.3_1,USA,United States,Arizona,952.133368372,1.0,5.0,-1.0,Arid and Low Water Use
772221-USA.3_1-1483,USA.3_1,USA,United States,Arizona,358.311347721,2.482063336766467,5.0,4.0,Extremely High (>80%)
772221-USA.3_1-1600,USA.3_1,USA,United States,Arizona,79.5426497212,2.482063336766467,5.0,4.0,Extremely High (>80%)
772221-USA.3_1-1628,USA.3_1,USA,United States,Arizona,1682.97430991,2.482063336766467,5.0,4.0,Extremely High (>80%)
772222-USA.3_1-1048,USA.3_1,USA,United States,Arizona,1116.36934051,0.1537173379533611,1.6202798974205934,1.0,Low - Medium (10-20%)
772222-USA.3_1-1483,USA.3_1,USA,United States,Arizona,14418.8518418,0.1537173379533611,1.6202798974205934,1.0,Low - Medium (10-20%)
772222-USA.3_1-1628,USA.3_1,USA,United States,Arizona,121.393109532,0.1537173379533611,1.6202798974205934,1.0,Low - Medium (10-20%)
772222-USA.3_1-1637,USA.3_1,USA,United States,Arizona,50.3570921317,0.1537173379533611,1.6202798974205934,1.0,Low - Medium (10-20%)
772222-USA.3_1-1638,USA.3_1,USA,United States,Arizona,471.244710702,0.1537173379533611,1.6202798974205934,1.0,Low - Medium (10-20%)
772223-USA.3_1-1048,USA.3_1,USA,United States,Arizona,383.214146039,0.4679380682401396,3.226317601271875,3.0,High (40-80%)
772223-USA.3_1-1483,USA.3_1,USA,United States,Arizona,5927.00249919,0.4679380682401396,3.226317601271875,3.0,High (40-80%)
772223-USA.3_1-1628,USA.3_1,USA,United States,Arizona,177.514541852,0.4679380682401396,3.226317601271875,3.0,High (40-80%)
772224-USA.3_1-1048,USA.3_1,USA,United States,Arizona,322.541771126,0.4909416112606861,3.2955514519254963,3.0,High (40-80%)
772224-USA.3_1-1483,USA.3_1,USA,United States,Arizona,888.460524264,0.4909416112606861,3.2955514519254963,3.0,High (40-80%)
772225-USA.3_1-1483,USA.3_1,USA,United States,Arizona,447.208562286,0.1764239315938619,1.8190462731969324,1.0,Low - Medium (10-20%)
772226-USA.3_1-1048,USA.3_1,USA,United States,Arizona,64.2066320934,0.0442006126518828,0.0,0.0,Low (<10%)
772226-USA.3_1-1483,USA.3_1,USA,United States,Arizona,1177.62750554,0.0442006126518828,0.0,0.0,Low (<10%)
772227-USA.3_1-1483,USA.3_1,USA,United States,Arizona,4020.29100644,1.4666760063357938,4.874478304905754,4.0,Extremely High (>80%)
772228-USA.3_1-1483,USA.3_1,USA,United States,Arizona,1425.78571597,1.0,5.0,-1.0,Arid and Low Water Use
772229-USA.3_1-1483,USA.3_1,USA,United States,Arizona,1499.38948373,1.0,5.0,-1.0,Arid and Low Water Use
772230-USA.3_1-1628,USA.3_1,USA,United States,Arizona,299.461161978,0.2792067043523565,2.481333584168516,2.0,Medium - High (20-40%)
772240-USA.3_1-1600,USA.3_1,USA,United States,Arizona,4918.26949151,9999.0,5.0,4.0,Extremely High (>80%)
772240-USA.3_1-1628,USA.3_1,USA,United States,Arizona,12420.8690142,9999.0,5.0,4.0,Extremely High (>80%)
772240-USA.3_1-1637,USA.3_1,USA,United States,Arizona,2635.17476286,9999.0,5.0,4.0,Extremely High (>80%)
772240-USA.3_1-1638,USA.3_1,USA,United States,Arizona,203.520959303,9999.0,5.0,4.0,Extremely High (>80%)
772250-USA.3_1-1483,USA.3_1,USA,United States,Arizona,85.230968149,6.843487872805046,5.0,4.0,Extremely High (>80%)
772250-USA.3_1-1628,USA.3_1,USA,United States,Arizona,2860.16116369,6.843487872805046,5.0,4.0,Extremely High (>80%)
772250-USA.3_1-1637,USA.3_1,USA,United States,Arizona,5094.44716695,6.843487872805046,5.0,4.0,Extremely High (>80%)
772250-USA.3_1-1638,USA.3_1,USA,United States,Arizona,460.078355542,6.843487872805046,5.0,4.0,Extremely High (>80%)
772260-USA.3_1-1600,USA.3_1,USA,United States,Arizona,1185.39960414,9999.0,5.0,4.0,Extremely High (>80%)
